total_t,total_$,tw0,tw1,tw3,tw4
611,29533681,118,137,62,160
634,31021823,89,115,130,126
624,30978919,87,117,129,114
652,31345904,92,125,83,128
616,29624252,100,112,127,140
590,35164524,45,143,88,142
572,28955311,112,117,97,185
616,33234657,54,128,110,117
633,30218738,91,104,87,136
625,29969964,109,113,129,145
593,31497580,59,145,94,150
638,30229964,104,115,132,135
571,29092407,113,114,96,173
601,30371252,92,133,63,163
630,29904252,114,123,134,133
594,29357472,81,110,110,170
627,30725540,82,146,63,133
568,32431752,55,127,112,179
604,29221096,120,162,128,108
649,29977700,126,156,62,130
593,28437525,108,130,87,165
566,30631627,66,128,86,168
605,30484648,82,146,130,104
589,31975103,61,122,100,169
597,29409964,96,115,128,154
640,30113681,115,135,61,134
605,29241096,102,175,128,101
612,29798738,85,108,109,156
635,30169964,125,116,130,118
585,29094947,95,118,62,173
586,29601545,83,99,74,171
606,29747059,109,117,128,157
590,30636605,72,156,108,162
633,29719218,100,97,103,117
591,28808271,97,144,129,179
598,29439392,97,126,59,167
652,30028271,117,145,135,124
607,31210086,63,113,116,145
633,30139392,96,128,62,136
608,29301096,95,171,134,107
567,30094105,63,144,109,166
618,31114105,68,143,112,129
607,29199218,117,99,83,169
605,32295103,60,127,100,144
624,31550086,69,124,102,128
622,30164449,93,102,88,131
601,30607091,86,138,115,108
590,30141823,82,114,127,171
599,28957952,114,103,113,163
557,28574045,97,135,98,174
587,28633506,94,107,98,170
606,29255047,131,103,86,175
557,29812839,65,170,103,177
590,29161361,93,128,119,167
630,30077472,76,110,88,134
589,30407492,68,171,129,146
576,31392296,57,130,102,171
583,28882986,104,143,131,172
603,29119218,107,100,107,165
589,29640130,81,140,130,173
625,29393506,101,109,100,136
607,29767059,99,112,131,161
610,30069559,92,158,63,158
601,28597525,107,129,103,168
595,29061466,101,142,62,171
609,29738136,119,135,114,102
553,28884212,81,157,105,187
604,29640658,118,116,63,163
619,30731252,80,133,63,129
566,36075570,42,195,107,166
621,28916259,99,131,112,131
611,30396112,92,123,129,163
616,29536313,116,99,112,151
596,29478738,91,109,107,160
563,30816314,61,147,116,171
621,29899392,112,133,61,141
592,29319392,98,135,57,182
565,28649600,95,122,93,167
575,29015311,114,112,77,188
622,31549184,71,144,127,134
615,30242630,86,161,127,136
594,29077384,105,119,84,172
626,30244449,89,102,116,135
610,29341096,96,158,127,100
638,30239392,101,124,62,134
599,29449964,97,116,133,156
605,31820080,59,146,111,144
602,29118966,121,144,63,170
618,31595798,69,113,110,137
586,31915103,61,139,117,162
558,31592964,55,181,92,173
617,29317952,97,103,79,140
627,30183183,92,103,90,136
629,31815798,69,111,98,122
